#options: 1440x1062 fps=30000/1001 timebase=1001/30000 bitdepth=8 cabac=1 ref=1 deblock=1:0:0 analyse=0x1:0 me=dia subme=2 psy=1 psy_rd=1.00:0.00 mixed_ref=0 me_range=16 chroma_me=1 trellis=0 8x8dct=0 cqm=0 deadzone=21,11 fast_pskip=1 chroma_qp_offset=0 threads=18 lookahead_threads=8 sliced_threads=0 nr=0 decimate=1 interlaced=0 bluray_compat=0 constrained_intra=0 bframes=8 b_pyramid=2 b_adapt=2 b_bias=0 direct=3 weightb=1 open_gop=0 weightp=2 keyint=250 keyint_min=25 scenecut=40 intra_refresh=0 rc_lookahead=60 rc=abr mbtree=1 bitrate=3500 ratetol=1.0 qcomp=0.60 qpmin=0 qpmax=69 qpstep=4 vbv_maxrate=4000 vbv_bufsize=7000 nal_hrd=none filler=0 ip_ratio=1.40 aq=1:1.00
in:145 out:147 type:b dur:2 cpbdur:2 q:24.97 aq:19.55 tex:1132 mv:701 misc:1495 imb:2 pmb:240 smb:5788 d:s ref:0 ;
in:147 out:148 type:b dur:2 cpbdur:2 q:24.96 aq:19.75 tex:1542 mv:858 misc:1472 imb:1 pmb:227 smb:5802 d:- ref:0 ;
in:154 out:149 type:P dur:2 cpbdur:2 q:23.37 aq:17.47 tex:132121 mv:18125 misc:5242 imb:312 pmb:3304 smb:2414 d:s ref:0 ;
in:151 out:150 type:B dur:2 cpbdur:2 q:24.06 aq:18.18 tex:37968 mv:10760 misc:5200 imb:81 pmb:2010 smb:3939 d:s ref:0 ;
in:149 out:151 type:b dur:2 cpbdur:2 q:24.06 aq:19.48 tex:2642 mv:1821 misc:1905 imb:9 pmb:331 smb:5690 d:s ref:0 ;
in:150 out:152 type:b dur:2 cpbdur:2 q:24.06 aq:17.88 tex:1340 mv:532 misc:1728 imb:0 pmb:301 smb:5729 d:s ref:0 ;
in:152 out:153 type:b dur:2 cpbdur:2 q:24.06 aq:18.87 tex:3198 mv:1783 misc:2203 imb:15 pmb:405 smb:5610 d:- ref:0 ;
in:153 out:154 type:b dur:2 cpbdur:2 q:24.05 aq:19.05 tex:3196 mv:1743 misc:2285 imb:10 pmb:436 smb:5584 d:- ref:0 ;
in:158 out:155 type:P dur:2 cpbdur:2 q:22.17 aq:18.25 tex:95199 mv:15488 misc:5041 imb:263 pmb:2352 smb:3415 d:s ref:0 ;
in:156 out:156 type:B dur:2 cpbdur:2 q:23.66 aq:18.75 tex:29318 mv:9863 misc:4315 imb:40 pmb:1504 smb:4486 d:s ref:0 ;
in:155 out:157 type:b dur:2 cpbdur:2 q:23.66 aq:20.04 tex:6780 mv:3197 misc:2383 imb:8 pmb:502 smb:5520 d:s ref:0 ;
in:157 out:158 type:b dur:2 cpbdur:2 q:23.66 aq:18.03 tex:1753 mv:853 misc:2258 imb:0 pmb:415 smb:5615 d:- ref:0 ;
in:159 out:159 type:P dur:2 cpbdur:2 q:21.69 aq:18.83 tex:50190 mv:8899 misc:4159 imb:110 pmb:1516 smb:4404 d:s ref:0 ;
in:160 out:160 type:I dur:2 cpbdur:2 q:20.09 aq:12.96 tex:1169116 mv:178823 misc:293 imb:6030 pmb:0 smb:0 d:s ref:;
in:165 out:161 type:P dur:2 cpbdur:2 q:22.25 aq:14.49 tex:329377 mv:35593 misc:3398 imb:1349 pmb:3801 smb:880 d:s ref:0 ;
in:162 out:162 type:B dur:2 cpbdur:2 q:22.25 aq:15.47 tex:80357 mv:26422 misc:5573 imb:206 pmb:2903 smb:2921 d:s ref:0 ;
in:161 out:163 type:b dur:2 cpbdur:2 q:22.25 aq:17.07 tex:14754 mv:11328 misc:4526 imb:110 pmb:1289 smb:4631 d:s ref:0 ;
in:163 out:164 type:b dur:2 cpbdur:2 q:22.25 aq:16.24 tex:1815 mv:1036 misc:1701 imb:8 pmb:298 smb:5724 d:- ref:0 ;
in:164 out:165 type:b dur:2 cpbdur:2 q:22.25 aq:18.15 tex:21197 mv:13386 misc:4561 imb:59 pmb:1509 smb:4462 d:- ref:0 ;
in:168 out:166 type:P dur:2 cpbdur:2 q:22.74 aq:14.23 tex:396671 mv:35387 misc:4134 imb:870 pmb:3860 smb:1300 d:s ref:0 ;
in:166 out:167 type:B dur:2 cpbdur:2 q:22.76 aq:17.81 tex:37960 mv:18522 misc:4662 imb:68 pmb:1707 smb:4255 d:s ref:0 ;
in:167 out:168 type:b dur:2 cpbdur:2 q:22.76 aq:18.59 tex:26365 mv:15128 misc:4451 imb:48 pmb:1546 smb:4436 d:- ref:0 ;
in:174 out:169 type:P dur:2 cpbdur:2 q:23.36 aq:15.03 tex:390048 mv:33255 misc:4465 imb:734 pmb:3570 smb:1726 d:s ref:0 ;
in:171 out:170 type:B dur:2 cpbdur:2 q:23.36 aq:17.36 tex:73691 mv:23385 misc:4980 imb:68 pmb:2378 smb:3584 d:s ref:0 ;
in:169 out:171 type:b dur:2 cpbdur:2 q:23.36 aq:17.31 tex:1647 mv:1188 misc:2189 imb:0 pmb:457 smb:5573 d:s ref:0 ;
in:170 out:172 type:b dur:2 cpbdur:2 q:23.36 aq:19.48 tex:20829 mv:10926 misc:3909 imb:34 pmb:1181 smb:4815 d:s ref:0 ;
in:172 out:173 type:b dur:2 cpbdur:2 q:23.36 aq:19.10 tex:21490 mv:11495 misc:3895 imb:39 pmb:1215 smb:4776 d:- ref:0 ;
in:173 out:174 type:b dur:2 cpbdur:2 q:23.36 aq:19.05 tex:20205 mv:11135 misc:4092 imb:33 pmb:1242 smb:4755 d:- ref:0 ;
in:175 out:175 type:P dur:2 cpbdur:2 q:23.38 aq:15.62 tex:26035 mv:3472 misc:4389 imb:50 pmb:1109 smb:4871 d:s ref:0 ;
in:179 out:176 type:P dur:2 cpbdur:2 q:23.73 aq:16.39 tex:248543 mv:20885 misc:4668 imb:370 pmb:2845 smb:2815 d:s ref:0 ;
in:177 out:177 type:B dur:2 cpbdur:2 q:23.75 aq:18.36 tex:34689 mv:13649 misc:4662 imb:49 pmb:1626 smb:4355 d:s ref:0 ;
in:176 out:178 type:b dur:2 cpbdur:2 q:23.75 aq:19.37 tex:14224 mv:8759 misc:3833 imb:38 pmb:1005 smb:4987 d:s ref:0 ;
in:178 out:179 type:b dur:2 cpbdur:2 q:23.75 aq:18.91 tex:10798 mv:7082 misc:3832 imb:30 pmb:965 smb:5035 d:- ref:0 ;
in:184 out:180 type:P dur:2 cpbdur:2 q:24.08 aq:16.13 tex:266610 mv:25796 misc:4402 imb:661 pmb:3689 smb:1680 d:s ref:0 ;
in:181 out:181 type:B dur:2 cpbdur:2 q:24.07 aq:17.32 tex:67014 mv:19523 misc:5919 imb:214 pmb:2876 smb:2940 d:s ref:0 ;
in:180 out:182 type:b dur:2 cpbdur:2 q:24.07 aq:18.01 tex:3546 mv:1998 misc:3752 imb:7 pmb:921 smb:5102 d:s ref:0 ;
in:182 out:183 type:b dur:2 cpbdur:2 q:24.07 aq:19.00 tex:9191 mv:5891 misc:3678 imb:38 pmb:850 smb:5142 d:- ref:0 ;
in:183 out:184 type:b dur:2 cpbdur:2 q:24.07 aq:18.66 tex:8669 mv:5942 misc:3669 imb:40 pmb:858 smb:5132 d:- ref:0 ;
in:190 out:185 type:P dur:2 cpbdur:2 q:23.32 aq:15.80 tex:266692 mv:26776 misc:4548 imb:506 pmb:3886 smb:1638 d:s ref:0 ;
in:187 out:186 type:B dur:2 cpbdur:2 q:24.08 aq:17.14 tex:48947 mv:17444 misc:5745 imb:79 pmb:2447 smb:3504 d:s ref:0 ;
in:185 out:187 type:b dur:2 cpbdur:2 q:24.08 aq:18.86 tex:6720 mv:4724 misc:3524 imb:29 pmb:790 smb:5211 d:s ref:0 ;
in:186 out:188 type:b dur:2 cpbdur:2 q:24.08 aq:17.58 tex:1839 mv:1013 misc:2324 imb:2 pmb:451 smb:5577 d:s ref:0 ;
in:188 out:189 type:b dur:2 cpbdur:2 q:24.08 aq:18.87 tex:6907 mv:4620 misc:3305 imb:25 pmb:705 smb:5300 d:- ref:0 ;
in:189 out:190 type:b dur:2 cpbdur:2 q:24.08 aq:18.87 tex:8247 mv:4734 misc:3555 imb:31 pmb:785 smb:5214 d:- ref:0 ;
in:195 out:191 type:P dur:2 cpbdur:2 q:22.80 aq:15.68 tex:199865 mv:23356 misc:5035 imb:497 pmb:3413 smb:2120 d:s ref:0 ;
in:192 out:192 type:B dur:2 cpbdur:2 q:23.64 aq:17.02 tex:40677 mv:14154 misc:5593 imb:58 pmb:2223 smb:3749 d:s ref:0 ;
in:191 out:193 type:b dur:2 cpbdur:2 q:23.96 aq:18.45 tex:6959 mv:4631 misc:3418 imb:31 pmb:764 smb:5235 d:s ref:0 ;
in:193 out:194 type:b dur:2 cpbdur:2 q:23.96 aq:17.49 tex:2150 mv:1182 misc:2372 imb:1 pmb:426 smb:5603 d:- ref:0 ;
in:194 out:195 type:b dur:2 cpbdur:2 q:23.96 aq:18.17 tex:6131 mv:2961 misc:2868 imb:28 pmb:566 smb:5436 d:- ref:0 ;
in:199 out:196 type:P dur:2 cpbdur:2 q:21.89 aq:16.34 tex:69656 mv:15322 misc:5430 imb:369 pmb:2554 smb:3107 d:s ref:0 ;
in:197 out:197 type:B dur:2 cpbdur:2 q:22.83 aq:17.26 tex:15213 mv:7946 misc:4833 imb:57 pmb:1396 smb:4577 d:s ref:0 ;
in:196 out:198 type:b dur:2 cpbdur:2 q:22.83 aq:18.00 tex:8261 mv:4202 misc:3801 imb:34 pmb:858 smb:5138 d:s ref:0 ;
in:198 out:199 type:b dur:2 cpbdur:2 q:22.82 aq:17.37 tex:3276 mv:2026 misc:3146 imb:7 pmb:639 smb:5384 d:- ref:0 ;
in:200 out:200 type:P dur:2 cpbdur:2 q:22.08 aq:17.31 tex:20211 mv:8004 misc:4745 imb:221 pmb:1316 smb:4493 d:s ref:0 ;
in:201 out:201 type:I dur:2 cpbdur:2 q:21.78 aq:15.54 tex:1204423 mv:181074 misc:271 imb:6030 pmb:0 smb:0 d:s ref:;
in:206 out:202 type:P dur:2 cpbdur:2 q:22.33 aq:15.45 tex:389160 mv:31106 misc:2382 imb:1347 pmb:4164 smb:519 d:s ref:0 ;
in:203 out:203 type:B dur:2 cpbdur:2 q:22.33 aq:17.14 tex:60485 mv:17604 misc:5847 imb:324 pmb:2456 smb:3250 d:s ref:0 ;
in:202 out:204 type:b dur:2 cpbdur:2 q:22.33 aq:17.65 tex:40486 mv:11704 misc:4914 imb:324 pmb:1610 smb:4096 d:s ref:0 ;
in:204 out:205 type:b dur:2 cpbdur:2 q:22.33 aq:17.51 tex:25482 mv:7750 misc:4472 imb:172 pmb:1212 smb:4646 d:- ref:0 ;
in:205 out:206 type:b dur:2 cpbdur:2 q:22.33 aq:17.46 tex:4763 mv:1577 misc:2852 imb:6 pmb:558 smb:5466 d:- ref:0 ;
in:211 out:207 type:P dur:2 cpbdur:2 q:23.19 aq:15.68 tex:505712 mv:30974 misc:2354 imb:914 pmb:4622 smb:494 d:s ref:0 ;
in:208 out:208 type:B dur:2 cpbdur:2 q:23.19 aq:17.82 tex:35063 mv:11974 misc:5523 imb:190 pmb:1788 smb:4052 d:s ref:0 ;
in:207 out:209 type:b dur:2 cpbdur:2 q:23.19 aq:18.12 tex:12367 mv:5305 misc:3808 imb:108 pmb:896 smb:5026 d:s ref:0 ;
in:209 out:210 type:b dur:2 cpbdur:2 q:23.19 aq:17.96 tex:11431 mv:5802 misc:3647 imb:117 pmb:787 smb:5126 d:- ref:0 ;
in:210 out:211 type:b dur:2 cpbdur:2 q:23.19 aq:18.21 tex:33351 mv:8186 misc:4191 imb:180 pmb:1316 smb:4534 d:- ref:0 ;
in:212 out:212 type:P dur:2 cpbdur:2 q:22.78 aq:15.67 tex:65342 mv:4186 misc:5480 imb:35 pmb:1890 smb:4105 d:s ref:0 ;
in:218 out:213 type:P dur:2 cpbdur:2 q:22.85 aq:15.86 tex:346012 mv:26545 misc:3515 imb:973 pmb:4058 smb:999 d:s ref:0 ;
in:215 out:214 type:B dur:2 cpbdur:2 q:22.85 aq:17.46 tex:52821 mv:16080 misc:5739 imb:175 pmb:2495 smb:3360 d:s ref:0 ;
in:213 out:215 type:b dur:2 cpbdur:2 q:22.85 aq:17.88 tex:22856 mv:7984 misc:4168 imb:188 pmb:1104 smb:4738 d:s ref:0 ;
in:214 out:216 type:b dur:2 cpbdur:2 q:22.85 aq:17.64 tex:15650 mv:5707 misc:3683 imb:132 pmb:813 smb:5085 d:s ref:0 ;
in:216 out:217 type:b dur:2 cpbdur:2 q:22.85 aq:17.77 tex:14037 mv:5579 misc:3832 imb:117 pmb:878 smb:5035 d:- ref:0 ;
in:217 out:218 type:b dur:2 cpbdur:2 q:22.85 aq:17.68 tex:4145 mv:1365 misc:2522 imb:10 pmb:457 smb:5563 d:- ref:0 ;
in:223 out:219 type:P dur:2 cpbdur:2 q:23.26 aq:15.61 tex:343758 mv:27327 misc:3827 imb:698 pmb:4176 smb:1156 d:s ref:0 ;
in:220 out:220 type:B dur:2 cpbdur:2 q:23.27 aq:17.68 tex:32865 mv:11102 misc:5313 imb:95 pmb:1749 smb:4186 d:s ref:0 ;
in:219 out:221 type:b dur:2 cpbdur:2 q:23.27 aq:18.04 tex:10352 mv:4598 misc:3602 imb:75 pmb:826 smb:5129 d:s ref:0 ;
in:221 out:222 type:b dur:2 cpbdur:2 q:23.27 aq:17.71 tex:10526 mv:5504 misc:3498 imb:71 pmb:755 smb:5204 d:- ref:0 ;
in:222 out:223 type:b dur:2 cpbdur:2 q:23.27 aq:18.20 tex:10784 mv:5994 misc:3782 imb:69 pmb:889 smb:5072 d:- ref:0 ;
in:229 out:224 type:P dur:2 cpbdur:2 q:23.27 aq:16.10 tex:279598 mv:26124 misc:4150 imb:644 pmb:3966 smb:1420 d:s ref:0 ;
in:226 out:225 type:B dur:2 cpbdur:2 q:23.28 aq:17.79 tex:41914 mv:13073 misc:5605 imb:80 pmb:2248 smb:3702 d:s ref:0 ;
in:224 out:226 type:b dur:2 cpbdur:2 q:23.27 aq:17.99 tex:2404 mv:1162 misc:2082 imb:0 pmb:351 smb:5679 d:s ref:0 ;
in:225 out:227 type:b dur:2 cpbdur:2 q:23.27 aq:17.92 tex:8202 mv:3395 misc:3099 imb:57 pmb:611 smb:5362 d:s ref:0 ;
in:227 out:228 type:b dur:2 cpbdur:2 q:23.28 aq:18.05 tex:9172 mv:4059 misc:3369 imb:55 pmb:698 smb:5277 d:- ref:0 ;
in:228 out:229 type:b dur:2 cpbdur:2 q:23.28 aq:18.23 tex:10883 mv:4866 misc:3747 imb:75 pmb:851 smb:5104 d:- ref:0 ;
in:230 out:230 type:P dur:2 cpbdur:2 q:24.68 aq:17.55 tex:4466 mv:930 misc:2772 imb:13 pmb:491 smb:5526 d:s ref:0 ;
in:235 out:231 type:P dur:2 cpbdur:2 q:24.00 aq:17.63 tex:104599 mv:18377 misc:5104 imb:515 pmb:2920 smb:2595 d:s ref:0 ;
in:232 out:232 type:B dur:2 cpbdur:2 q:24.68 aq:18.81 tex:13086 mv:5820 misc:4054 imb:31 pmb:985 smb:5014 d:t ref:0 ;
in:231 out:233 type:b dur:2 cpbdur:2 q:24.68 aq:18.86 tex:4055 mv:2299 misc:2286 imb:36 pmb:373 smb:5621 d:s ref:0 ;
in:233 out:234 type:b dur:2 cpbdur:2 q:24.68 aq:18.63 tex:3495 mv:2564 misc:2293 imb:30 pmb:374 smb:5626 d:- ref:0 ;
in:234 out:235 type:b dur:2 cpbdur:2 q:24.68 aq:18.99 tex:4027 mv:2697 misc:2476 imb:29 pmb:437 smb:5564 d:- ref:0 ;
in:236 out:236 type:P dur:2 cpbdur:2 q:23.67 aq:17.38 tex:4613 mv:1152 misc:2123 imb:33 pmb:310 smb:5687 d:s ref:0 ;
in:237 out:237 type:P dur:2 cpbdur:2 q:23.77 aq:18.70 tex:16602 mv:6044 misc:4402 imb:202 pmb:1031 smb:4797 d:s ref:0 ;
in:238 out:238 type:I dur:2 cpbdur:2 q:21.42 aq:15.61 tex:973392 mv:183785 misc:295 imb:6030 pmb:0 smb:0 d:s ref:;
in:244 out:239 type:P dur:2 cpbdur:2 q:24.24 aq:17.91 tex:267639 mv:39878 misc:2851 imb:1912 pmb:3493 smb:625 d:s ref:0 ;
in:241 out:240 type:B dur:2 cpbdur:2 q:25.33 aq:19.01 tex:99295 mv:29659 misc:5734 imb:311 pmb:3225 smb:2494 d:s ref:0 ;
in:239 out:241 type:b dur:2 cpbdur:2 q:25.33 aq:20.37 tex:14084 mv:11696 misc:4276 imb:194 pmb:1173 smb:4663 d:s ref:0 ;
in:240 out:242 type:b dur:2 cpbdur:2 q:25.33 aq:20.98 tex:18927 mv:10758 misc:4331 imb:119 pmb:1226 smb:4685 d:s ref:0 ;
in:242 out:243 type:b dur:2 cpbdur:2 q:25.33 aq:18.19 tex:1852 mv:1080 misc:1900 imb:7 pmb:356 smb:5667 d:- ref:0 ;
in:243 out:244 type:b dur:2 cpbdur:2 q:25.33 aq:20.73 tex:18815 mv:10897 misc:3976 imb:98 pmb:1111 smb:4821 d:- ref:0 ;
in:248 out:245 type:P dur:2 cpbdur:2 q:24.39 aq:18.05 tex:223568 mv:35868 misc:3900 imb:985 pmb:3750 smb:1295 d:s ref:0 ;
in:246 out:246 type:B dur:2 cpbdur:2 q:24.49 aq:20.02 tex:43822 mv:21435 misc:5431 imb:147 pmb:2241 smb:3642 d:s ref:0 ;
in:245 out:247 type:b dur:2 cpbdur:2 q:24.49 aq:20.38 tex:29047 mv:16247 misc:5210 imb:110 pmb:1848 smb:4072 d:s ref:0 ;
in:247 out:248 type:b dur:2 cpbdur:2 q:24.49 aq:18.40 tex:3141 mv:2081 misc:2618 imb:8 pmb:555 smb:5467 d:- ref:0 ;
in:253 out:249 type:P dur:2 cpbdur:2 q:24.82 aq:17.69 tex:252856 mv:41449 misc:3607 imb:1293 pmb:3661 smb:1076 d:s ref:0 ;
in:250 out:250 type:B dur:2 cpbdur:2 q:24.90 aq:19.81 tex:59757 mv:23829 misc:5342 imb:153 pmb:2210 smb:3667 d:s ref:0 ;
in:249 out:251 type:b dur:2 cpbdur:2 q:24.91 aq:20.96 tex:23987 mv:15303 misc:4774 imb:96 pmb:1572 smb:4362 d:s ref:0 ;
in:251 out:252 type:b dur:2 cpbdur:2 q:24.90 aq:20.84 tex:25169 mv:13659 misc:4436 imb:93 pmb:1390 smb:4547 d:- ref:0 ;
in:252 out:253 type:b dur:2 cpbdur:2 q:24.89 aq:20.90 tex:23569 mv:13979 misc:4420 imb:84 pmb:1452 smb:4494 d:- ref:0 ;
in:254 out:254 type:P dur:2 cpbdur:2 q:23.12 aq:16.65 tex:83094 mv:8480 misc:5882 imb:183 pmb:2461 smb:3386 d:s ref:0 ;
in:260 out:255 type:P dur:2 cpbdur:2 q:23.58 aq:17.59 tex:255712 mv:41247 misc:3481 imb:1394 pmb:3536 smb:1100 d:s ref:0 ;
in:257 out:256 type:B dur:2 cpbdur:2 q:23.58 aq:18.34 tex:111433 mv:32629 misc:5506 imb:308 pmb:3230 smb:2492 d:s ref:0 ;
in:255 out:257 type:b dur:2 cpbdur:2 q:23.58 aq:19.62 tex:50326 mv:20547 misc:5143 imb:169 pmb:1947 smb:3914 d:s ref:0 ;
in:256 out:258 type:b dur:2 cpbdur:2 q:23.58 aq:19.65 tex:43100 mv:19348 misc:5144 imb:151 pmb:1878 smb:4001 d:s ref:0 ;
in:258 out:259 type:b dur:2 cpbdur:2 q:23.58 aq:19.59 tex:33182 mv:16299 misc:5087 imb:116 pmb:1764 smb:4150 d:- ref:0 ;
in:259 out:260 type:b dur:2 cpbdur:2 q:23.58 aq:18.61 tex:4656 mv:2454 misc:3066 imb:8 pmb:684 smb:5338 d:- ref:0 ;
in:265 out:261 type:P dur:2 cpbdur:2 q:23.84 aq:17.59 tex:218794 mv:40751 misc:3999 imb:1306 pmb:3442 smb:1282 d:s ref:0 ;
in:262 out:262 type:B dur:2 cpbdur:2 q:23.85 aq:18.81 tex:87025 mv:26420 misc:5659 imb:231 pmb:2745 smb:3054 d:s ref:0 ;
in:261 out:263 type:b dur:2 cpbdur:2 q:23.85 aq:19.92 tex:30504 mv:16902 misc:5210 imb:99 pmb:1896 smb:4035 d:s ref:0 ;
in:263 out:264 type:b dur:2 cpbdur:2 q:23.86 aq:19.90 tex:28717 mv:15722 misc:5049 imb:98 pmb:1759 smb:4173 d:- ref:0 ;
in:264 out:265 type:b dur:2 cpbdur:2 q:23.86 aq:19.90 tex:26404 mv:15242 misc:5018 imb:103 pmb:1766 smb:4161 d:- ref:0 ;
in:267 out:266 type:P dur:2 cpbdur:2 q:22.54 aq:18.17 tex:99401 mv:27499 misc:5332 imb:654 pmb:2955 smb:2421 d:s ref:0 ;
in:266 out:267 type:b dur:2 cpbdur:2 q:23.85 aq:18.94 tex:4419 mv:2440 misc:3389 imb:3 pmb:771 smb:5256 d:s ref:0 ;
in:268 out:268 type:I dur:2 cpbdur:2 q:21.03 aq:15.04 tex:1716227 mv:233287 misc:374 imb:6030 pmb:0 smb:0 d:s ref:;
in:274 out:269 type:P dur:2 cpbdur:2 q:24.82 aq:18.27 tex:410795 mv:30391 misc:2158 imb:836 pmb:4754 smb:440 d:s ref:0 ;
in:271 out:270 type:B dur:2 cpbdur:2 q:24.82 aq:19.56 tex:75763 mv:18160 misc:5781 imb:117 pmb:2856 smb:3057 d:s ref:0 ;
in:269 out:271 type:b dur:2 cpbdur:2 q:24.82 aq:21.68 tex:10629 mv:6199 misc:3108 imb:70 pmb:716 smb:5244 d:s ref:0 ;
in:270 out:272 type:b dur:2 cpbdur:2 q:24.82 aq:21.87 tex:15784 mv:6591 misc:3553 imb:62 pmb:886 smb:5082 d:s ref:0 ;
in:272 out:273 type:b dur:2 cpbdur:2 q:24.82 aq:18.85 tex:892 mv:752 misc:1484 imb:1 pmb:259 smb:5770 d:- ref:0 ;
in:273 out:274 type:b dur:2 cpbdur:2 q:24.82 aq:21.84 tex:10243 mv:4936 misc:2973 imb:27 pmb:665 smb:5338 d:- ref:0 ;
in:278 out:275 type:P dur:2 cpbdur:2 q:24.87 aq:18.55 tex:220434 mv:22050 misc:4732 imb:295 pmb:4067 smb:1668 d:s ref:0 ;
in:276 out:276 type:B dur:2 cpbdur:2 q:24.98 aq:21.55 tex:19518 mv:8190 misc:3628 imb:43 pmb:999 smb:4988 d:s ref:0 ;
in:275 out:277 type:b dur:2 cpbdur:2 q:24.97 aq:22.23 tex:10148 mv:6343 misc:3013 imb:21 pmb:746 smb:5263 d:s ref:0 ;
in:277 out:278 type:b dur:2 cpbdur:2 q:24.98 aq:20.54 tex:1553 mv:985 misc:2214 imb:5 pmb:411 smb:5614 d:- ref:0 ;
in:283 out:279 type:P dur:2 cpbdur:2 q:24.92 aq:18.48 tex:298356 mv:28275 misc:3633 imb:424 pmb:4659 smb:947 d:s ref:0 ;
in:280 out:280 type:B dur:2 cpbdur:2 q:25.00 aq:20.89 tex:34588 mv:11114 misc:4586 imb:42 pmb:1490 smb:4498 d:s ref:0 ;
in:279 out:281 type:b dur:2 cpbdur:2 q:25.01 aq:21.78 tex:10209 mv:5719 misc:3000 imb:25 pmb:719 smb:5286 d:s ref:0 ;
in:281 out:282 type:b dur:2 cpbdur:2 q:25.00 aq:22.27 tex:11668 mv:5513 misc:2699 imb:27 pmb:665 smb:5338 d:- ref:0 ;
in:282 out:283 type:b dur:2 cpbdur:2 q:25.00 aq:21.95 tex:11235 mv:5851 misc:3026 imb:33 pmb:742 smb:5255 d:- ref:0 ;
in:287 out:284 type:P dur:2 cpbdur:2 q:24.67 aq:18.93 tex:195837 mv:21118 misc:4981 imb:321 pmb:3572 smb:2137 d:s ref:0 ;
in:285 out:285 type:B dur:2 cpbdur:2 q:24.95 aq:21.52 tex:19484 mv:8353 misc:3651 imb:28 pmb:981 smb:5021 d:s ref:0 ;
in:284 out:286 type:b dur:2 cpbdur:2 q:24.95 aq:20.55 tex:2270 mv:1266 misc:2456 imb:5 pmb:504 smb:5521 d:s ref:0 ;
in:286 out:287 type:b dur:2 cpbdur:2 q:24.95 aq:22.29 tex:11034 mv:5953 misc:3029 imb:19 pmb:748 smb:5263 d:- ref:0 ;
in:292 out:288 type:P dur:2 cpbdur:2 q:23.85 aq:19.19 tex:225055 mv:25782 misc:4579 imb:432 pmb:4023 smb:1575 d:s ref:0 ;
in:289 out:289 type:B dur:2 cpbdur:2 q:24.72 aq:19.95 tex:58276 mv:15493 misc:5287 imb:63 pmb:2184 smb:3783 d:s ref:0 ;
in:288 out:290 type:b dur:2 cpbdur:2 q:24.72 aq:21.89 tex:10763 mv:5936 misc:2861 imb:21 pmb:762 smb:5247 d:s ref:0 ;
in:290 out:291 type:b dur:2 cpbdur:2 q:24.73 aq:18.24 tex:872 mv:777 misc:1503 imb:0 pmb:270 smb:5760 d:- ref:0 ;
in:291 out:292 type:b dur:2 cpbdur:2 q:24.73 aq:21.73 tex:10173 mv:6021 misc:2966 imb:31 pmb:703 smb:5296 d:- ref:0 ;
in:296 out:293 type:P dur:2 cpbdur:2 q:23.27 aq:20.98 tex:96332 mv:16584 misc:4508 imb:333 pmb:2007 smb:3690 d:s ref:0 ;
in:294 out:294 type:B dur:2 cpbdur:2 q:23.86 aq:21.40 tex:28823 mv:11019 misc:4326 imb:51 pmb:1476 smb:4503 d:s ref:0 ;
in:293 out:295 type:b dur:2 cpbdur:2 q:23.86 aq:21.25 tex:21387 mv:9357 misc:4232 imb:41 pmb:1348 smb:4641 d:s ref:0 ;
in:295 out:296 type:b dur:2 cpbdur:2 q:23.85 aq:21.12 tex:4641 mv:2453 misc:3186 imb:4 pmb:749 smb:5277 d:- ref:0 ;
in:297 out:297 type:I dur:2 cpbdur:2 q:20.46 aq:13.97 tex:574395 mv:146151 misc:326 imb:6030 pmb:0 smb:0 d:s ref:;
in:302 out:298 type:P dur:2 cpbdur:2 q:23.34 aq:16.93 tex:213107 mv:44405 misc:2208 imb:2361 pmb:3248 smb:421 d:s ref:0 ;
in:299 out:299 type:B dur:2 cpbdur:2 q:23.34 aq:17.33 tex:45620 mv:28197 misc:5967 imb:586 pmb:2730 smb:2714 d:s ref:0 ;
in:298 out:300 type:b dur:2 cpbdur:2 q:23.34 aq:17.82 tex:29786 mv:21992 misc:5934 imb:361 pmb:2478 smb:3191 d:s ref:0 ;
in:300 out:301 type:b dur:2 cpbdur:2 q:23.34 aq:18.14 tex:66004 mv:24833 misc:5707 imb:501 pmb:3232 smb:2297 d:- ref:0 ;
in:301 out:302 type:b dur:2 cpbdur:2 q:23.34 aq:17.44 tex:9918 mv:4630 misc:4580 imb:26 pmb:1238 smb:4766 d:- ref:0 ;
in:308 out:303 type:P dur:2 cpbdur:2 q:23.60 aq:17.20 tex:172494 mv:43936 misc:3210 imb:2261 pmb:2960 smb:809 d:s ref:0 ;
in:305 out:304 type:B dur:2 cpbdur:2 q:23.60 aq:17.58 tex:57233 mv:31173 misc:5850 imb:446 pmb:3306 smb:2278 d:s ref:0 ;
in:303 out:305 type:b dur:2 cpbdur:2 q:23.61 aq:18.14 tex:27525 mv:18689 misc:5842 imb:291 pmb:2167 smb:3572 d:s ref:0 ;
in:304 out:306 type:b dur:2 cpbdur:2 q:23.60 aq:18.16 tex:25448 mv:18196 misc:5788 imb:288 pmb:2062 smb:3680 d:s ref:0 ;
in:306 out:307 type:b dur:2 cpbdur:2 q:23.60 aq:18.19 tex:23251 mv:17636 misc:5833 imb:222 pmb:2103 smb:3705 d:- ref:0 ;
in:307 out:308 type:b dur:2 cpbdur:2 q:23.60 aq:17.41 tex:6320 mv:3826 misc:4126 imb:11 pmb:1069 smb:4950 d:- ref:0 ;
